timestamp,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2025-11-16 05:04:41.849753344,Potato,Sandy Soil,Seedling Stage,21,35,50.0,1
2025-11-16 06:09:38.289949696,Potato,Sandy Soil,Seedling Stage,22,36,47.0,1
2025-11-16 06:29:43.075950080,Potato,Sandy Soil,Seedling Stage,23,37,44.0,1
2025-11-16 06:30:54.813480704,Potato,Sandy Soil,Seedling Stage,24,38,41.0,1
2025-11-16 06:56:09.241528064,Potato,Sandy Soil,Seedling Stage,25,39,38.0,1
2025-11-16 07:04:11.996802048,Potato,Sandy Soil,Seedling Stage,26,40,35.0,1
2025-11-16 07:22:57.674701056,Potato,Sandy Soil,Seedling Stage,27,41,32.0,1
2025-11-16 07:47:52.328543232,Potato,Sandy Soil,Seedling Stage,28,42,29.0,1
2025-11-16 07:54:03.865340160,Potato,Sandy Soil,Seedling Stage,29,43,26.0,1
2025-11-16 07:55:04.696177408,Potato,Sandy Soil,Seedling Stage,30,44,23.0,1
2025-11-16 08:02:48.629276928,Potato,Sandy Soil,Seedling Stage,31,45,20.0,1
2025-11-16 08:33:41.718717184,Potato,Sandy Soil,Seedling Stage,32,46,17.0,1
2025-11-16 08:39:11.445745408,Potato,Sandy Soil,Seedling Stage,33,25,80.0,1
2025-11-16 08:46:51.943355392,Potato,Sandy Soil,Seedling Stage,34,26,77.0,1
2025-11-16 08:52:37.498005248,Potato,Sandy Soil,Seedling Stage,35,27,74.0,1
2025-11-16 08:54:49.001080064,Potato,Sandy Soil,Seedling Stage,36,28,71.0,1
2025-11-16 08:57:18.912614144,Potato,Sandy Soil,Seedling Stage,37,29,68.0,1
2025-11-16 09:04:48.263169024,Potato,Sandy Soil,Seedling Stage,38,30,65.0,1
2025-11-16 09:11:57.366991360,Potato,Sandy Soil,Seedling Stage,39,31,62.0,1
2025-11-16 09:27:34.421979648,Potato,Sandy Soil,Seedling Stage,40,32,59.0,1
2025-11-16 09:35:23.408444928,Potato,Sandy Soil,Seedling Stage,41,33,56.0,1
2025-11-16 09:43:20.026344448,Potato,Sandy Soil,Seedling Stage,42,34,53.0,1
2025-11-16 09:52:55.523801856,Potato,Sandy Soil,Seedling Stage,43,35,50.0,1
2025-11-16 09:57:10.214445568,Potato,Sandy Soil,Seedling Stage,44,36,47.0,1
2025-11-16 10:14:13.947667712,Potato,Sandy Soil,Seedling Stage,45,37,44.0,1
2025-11-16 10:19:53.130854400,Potato,Sandy Soil,Seedling Stage,46,38,41.0,1
2025-11-16 10:21:02.697760256,Potato,Sandy Soil,Seedling Stage,47,39,38.0,1
2025-11-16 11:12:54.064267008,Potato,Sandy Soil,Seedling Stage,48,40,35.0,1
2025-11-16 11:16:22.228447232,Potato,Sandy Soil,Seedling Stage,49,41,32.0,1
2025-11-16 11:23:57.019786496,Potato,Sandy Soil,Seedling Stage,50,42,29.0,1
2025-11-16 12:54:50.133092352,Potato,Sandy Soil,Seedling Stage,51,43,26.0,1
2025-11-16 12:57:33.360239360,Potato,Sandy Soil,Seedling Stage,52,44,23.0,1
2025-11-16 13:06:11.097082880,Potato,Sandy Soil,Seedling Stage,53,45,20.0,1
2025-11-16 13:09:04.407248640,Potato,Sandy Soil,Seedling Stage,54,46,17.0,1
2025-11-16 13:47:49.790147328,Potato,Sandy Soil,Seedling Stage,55,25,80.0,1
2025-11-16 13:57:46.788456960,Potato,Sandy Soil,Seedling Stage,56,26,77.0,1
2025-11-16 14:52:48.639371520,Potato,Sandy Soil,Seedling Stage,57,27,74.0,1
2025-11-16 14:55:47.380250880,Potato,Sandy Soil,Seedling Stage,58,28,71.0,1
2025-11-16 15:09:37.963776512,Potato,Sandy Soil,Seedling Stage,59,29,68.0,1
2025-11-16 16:01:05.417739776,Potato,Sandy Soil,Seedling Stage,60,30,65.0,1
2025-11-16 16:29:47.039108608,Potato,Sandy Soil,Seedling Stage,61,31,62.0,1
2025-11-16 17:04:05.426733568,Potato,Sandy Soil,Seedling Stage,62,32,59.0,1
2025-11-16 17:46:08.171875584,Potato,Sandy Soil,Seedling Stage,63,33,56.0,1
2025-11-16 17:47:40.007298048,Potato,Sandy Soil,Seedling Stage,64,34,53.0,1
2025-11-16 18:02:42.326316032,Potato,Sandy Soil,Seedling Stage,65,35,50.0,1
2025-11-16 18:08:11.297536768,Potato,Sandy Soil,Seedling Stage,66,36,47.0,1
2025-11-16 18:08:42.516801280,Potato,Sandy Soil,Seedling Stage,67,37,44.0,1
2025-11-16 18:08:52.132525568,Potato,Sandy Soil,Seedling Stage,68,38,41.0,1
2025-11-16 18:48:37.026918656,Potato,Sandy Soil,Seedling Stage,69,39,38.0,1
2025-11-16 19:28:42.126616832,Potato,Sandy Soil,Seedling Stage,70,40,35.0,2
2025-11-16 20:05:32.328513792,Potato,Sandy Soil,Seedling Stage,71,41,32.0,2
2025-11-16 20:18:08.935878400,Potato,Sandy Soil,Seedling Stage,72,42,29.0,2
2025-11-16 20:23:38.136348928,Potato,Sandy Soil,Seedling Stage,73,43,26.0,2
2025-11-16 20:32:38.718685952,Potato,Sandy Soil,Seedling Stage,74,44,23.0,2
2025-11-16 20:53:44.568880896,Potato,Sandy Soil,Seedling Stage,75,45,20.0,2
2025-11-16 20:58:06.225859072,Potato,Sandy Soil,Seedling Stage,76,46,17.0,2
2025-11-16 21:01:35.354889984,Potato,Sandy Soil,Seedling Stage,77,25,80.0,2
2025-11-16 21:50:28.295183360,Potato,Sandy Soil,Seedling Stage,78,26,77.3,2
2025-11-16 22:22:18.479151872,Potato,Sandy Soil,Seedling Stage,79,27,74.6,2
2025-11-16 22:22:20.248411136,Potato,Sandy Soil,Seedling Stage,80,28,71.9,2
2025-11-16 22:25:43.524039168,Potato,Sandy Soil,Seedling Stage,81,29,69.2,0
2025-11-16 22:37:03.761848576,Potato,Sandy Soil,Seedling Stage,82,30,66.5,0
2025-11-16 22:42:52.586067200,Potato,Sandy Soil,Seedling Stage,83,31,63.8,0
2025-11-16 22:54:30.134094336,Potato,Sandy Soil,Seedling Stage,84,32,61.1,0
2025-11-16 22:56:22.474960896,Potato,Sandy Soil,Seedling Stage,85,33,58.4,0
2025-11-16 22:57:16.536306432,Potato,Sandy Soil,Seedling Stage,86,34,55.7,0
2025-11-16 23:50:52.445890816,Potato,Sandy Soil,Seedling Stage,87,35,53.0,0
2025-11-16 23:52:33.232965632,Potato,Sandy Soil,Seedling Stage,88,36,50.3,0
2025-11-17 00:36:00.683000064,Potato,Sandy Soil,Seedling Stage,89,37,47.6,0
2025-11-17 00:40:35.690419712,Potato,Sandy Soil,Seedling Stage,90,38,44.9,0
2025-11-17 00:52:37.443948544,Potato,Sandy Soil,Seedling Stage,91,39,42.2,0
2025-11-17 00:53:43.048476160,Potato,Sandy Soil,Seedling Stage,92,40,39.5,0
2025-11-17 00:54:38.955086080,Potato,Sandy Soil,Seedling Stage,93,41,36.8,0
2025-11-17 01:19:48.941017344,Potato,Sandy Soil,Seedling Stage,94,42,34.1,0
2025-11-17 02:04:28.952276224,Potato,Sandy Soil,Seedling Stage,95,43,31.4,0
2025-11-17 02:26:28.179507712,Potato,Sandy Soil,Seedling Stage,96,44,28.7,0
2025-11-17 02:37:47.150046976,Potato,Sandy Soil,Seedling Stage,97,45,26.0,0
2025-11-17 02:40:37.065934080,Potato,Sandy Soil,Seedling Stage,98,46,23.3,0
2025-11-17 02:40:37.774424064,Potato,Sandy Soil,Seedling Stage,99,25,80.0,0
2025-11-17 03:01:55.598834176,Potato,Sandy Soil,Seedling Stage,100,26,77.0,0
2025-11-17 03:38:30.600874752,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,1,27,74.0,1
2025-11-17 03:53:44.942138624,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,2,28,71.0,1
2025-11-17 04:39:27.745488128,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,3,29,68.0,1
2025-11-17 04:49:02.856193536,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,4,30,65.0,1
2025-11-17 04:52:38.116982272,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,31,62.0,1
2025-11-17 04:58:57.608120832,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,32,59.0,1
2025-11-17 05:33:12.211085824,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,33,56.0,1
2025-11-17 05:37:54.891520768,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,34,53.0,1
2025-11-17 06:00:19.038069760,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,35,50.0,1
2025-11-17 06:12:21.050968064,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,36,47.0,1
2025-11-17 06:41:05.671183616,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,37,44.0,1
2025-11-17 06:42:16.941885696,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,12,38,41.0,1
2025-11-17 06:45:23.171109888,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,39,38.0,1
2025-11-17 07:02:59.680508160,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,40,35.0,1
2025-11-17 07:34:40.966910208,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,41,32.0,1
2025-11-17 08:15:02.408357376,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,42,29.0,1
2025-11-17 08:20:36.665261056,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,43,26.0,1
2025-11-17 09:08:57.602217216,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,44,23.0,1
2025-11-17 09:13:22.695328768,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,45,20.0,1
2025-11-17 09:19:11.490124544,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,46,17.0,1
2025-11-17 09:23:13.564987904,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,25,80.0,1
2025-11-17 09:35:45.945426688,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,26,77.5,1
2025-11-17 09:58:52.196474368,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,23,27,75.0,1
2025-11-17 10:02:01.847941632,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,28,72.5,1
2025-11-17 10:02:51.163857664,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,29,70.0,1
2025-11-17 10:43:15.823950848,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,26,30,67.5,1
2025-11-17 10:47:26.707884032,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,31,65.0,1
2025-11-17 11:01:21.241357568,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,32,62.5,1
2025-11-17 11:52:25.862972928,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,33,60.0,1
2025-11-17 12:25:01.774947328,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,30,34,57.5,1
2025-11-17 12:41:43.332491520,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,31,35,55.0,1
2025-11-17 12:43:12.692907776,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,36,52.5,1
2025-11-17 12:58:34.197907968,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,37,50.0,1
2025-11-17 13:02:38.918444032,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,38,47.5,1
2025-11-17 13:04:08.624981248,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,35,39,45.0,1
2025-11-17 13:12:33.573801216,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,36,40,42.5,1
2025-11-17 13:34:48.704217088,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,41,40.0,1
2025-11-17 13:49:34.575487232,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,42,37.5,1
2025-11-17 13:55:10.083707136,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,39,43,35.0,1
2025-11-17 13:59:31.742929920,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,44,32.5,1
2025-11-17 14:23:24.598073600,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,45,30.0,1
2025-11-17 14:34:45.132968448,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,46,27.5,1
2025-11-17 14:38:42.011294720,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,43,25,80.0,1
2025-11-17 14:40:14.153731072,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,44,26,77.3,1
2025-11-17 14:41:17.931258112,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,27,74.6,1
2025-11-17 15:00:45.191627264,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,28,71.9,1
2025-11-17 15:26:25.889756672,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,47,29,69.2,1
2025-11-17 15:40:39.138415872,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,48,30,66.5,1
2025-11-17 15:51:26.021543168,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,31,63.8,1
2025-11-17 16:11:14.999709696,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,50,32,61.1,1
2025-11-17 16:25:59.571660032,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,51,33,58.4,1
2025-11-17 16:30:48.130050304,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,52,34,55.7,1
2025-11-17 16:33:47.612020224,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,53,35,53.0,1
2025-11-17 17:26:30.084656896,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,54,36,50.3,1
2025-11-17 18:02:02.921487616,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,55,37,47.6,1
2025-11-17 18:31:38.126797824,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,56,38,44.9,1
2025-11-17 18:32:34.661846528,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,57,39,42.2,1
2025-11-17 18:34:57.351448576,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,58,40,39.5,1
2025-11-17 19:00:11.731316480,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,59,41,36.8,1
2025-11-17 19:25:39.252797696,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,60,42,34.1,1
2025-11-17 19:40:02.650732800,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,61,43,31.4,1
2025-11-17 20:01:27.029697536,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,62,44,28.7,1
2025-11-17 20:30:41.934431488,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,63,45,26.0,1
2025-11-17 20:35:29.801026560,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,64,46,23.3,1
2025-11-17 20:38:02.833536512,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,25,80.0,1
2025-11-17 20:39:02.563735296,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,66,26,77.0,1
2025-11-17 20:52:55.217825536,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,67,27,74.0,1
2025-11-17 20:56:48.266863360,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,68,28,71.0,1
2025-11-17 21:16:33.356067072,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,69,29,68.0,1
2025-11-17 22:04:03.255041792,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,70,30,65.0,2
2025-11-17 22:05:55.654217984,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,71,31,62.0,2
2025-11-17 22:12:36.609860864,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,72,32,59.0,2
2025-11-17 22:16:52.984287232,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,73,33,56.0,2
2025-11-17 22:46:00.499490304,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,74,34,53.0,2
2025-11-17 23:02:15.286110720,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,75,35,50.0,2
2025-11-17 23:20:18.145372928,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,76,36,47.0,2
2025-11-17 23:26:28.527163392,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,77,37,44.0,2
2025-11-18 00:00:44.283094272,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,78,38,41.0,2
2025-11-18 00:04:21.904883200,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,79,39,38.0,2
2025-11-18 00:04:59.401775360,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,80,40,35.0,2
2025-11-18 00:06:27.241913856,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,81,41,32.0,0
2025-11-18 00:19:37.813831936,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,82,42,29.0,0
2025-11-18 00:21:54.160660480,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,83,43,26.0,0
2025-11-18 00:32:53.063471104,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,84,44,23.0,0
2025-11-18 00:42:10.940860416,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,85,45,20.0,0
2025-11-18 00:47:22.236134400,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,86,46,17.0,0
2025-11-18 00:58:41.362378496,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,87,25,80.0,0
2025-11-18 01:17:24.101552896,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,88,26,77.0,0
2025-11-18 01:33:23.969134336,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,89,27,74.0,0
2025-11-18 01:55:20.334387200,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,90,28,71.0,0
2025-11-18 02:19:54.969976320,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,91,29,68.0,0
2025-11-18 02:49:26.864071168,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,92,30,65.0,0
2025-11-18 02:52:06.399557120,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,93,31,62.0,0
2025-11-18 03:17:15.648219648,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,94,32,59.0,0
2025-11-18 03:18:45.782387712,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,95,33,56.0,0
2025-11-18 03:23:12.443148032,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,96,34,53.0,0
2025-11-18 03:37:23.781466624,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,97,35,50.0,0
2025-11-18 03:37:54.470270208,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,98,36,47.0,0
2025-11-18 03:52:41.224715264,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,99,37,44.0,0
2025-11-18 04:31:51.034346240,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,100,38,41.0,0
2025-11-18 04:43:14.099443456,Potato,Sandy Soil,Flowering,1,39,38.0,1
2025-11-18 05:01:23.035596032,Potato,Sandy Soil,Flowering,2,40,35.0,1
2025-11-18 05:02:10.715593216,Potato,Sandy Soil,Flowering,3,41,32.0,1
2025-11-18 05:11:54.774317568,Potato,Sandy Soil,Flowering,4,42,29.0,1
2025-11-18 05:29:29.713969920,Potato,Sandy Soil,Flowering,5,43,26.0,1
2025-11-18 05:49:30.467958784,Potato,Sandy Soil,Flowering,6,44,23.0,1
2025-11-18 05:52:51.951481088,Potato,Sandy Soil,Flowering,7,45,20.0,1
2025-11-18 05:55:41.335073792,Potato,Sandy Soil,Flowering,8,46,17.0,1
2025-11-18 05:56:59.517883648,Potato,Sandy Soil,Flowering,9,25,80.0,1
2025-11-18 06:30:34.775526656,Potato,Sandy Soil,Flowering,10,26,77.0,1
2025-11-18 06:31:39.145647104,Potato,Sandy Soil,Flowering,11,27,74.0,1
2025-11-18 06:33:39.768882688,Potato,Sandy Soil,Flowering,12,28,71.0,1
2025-11-18 06:37:24.896572416,Potato,Sandy Soil,Flowering,13,29,68.0,1
2025-11-18 06:58:38.447361536,Potato,Sandy Soil,Flowering,14,30,65.0,1
2025-11-18 07:32:31.599579136,Potato,Sandy Soil,Flowering,15,31,62.0,1
2025-11-18 07:40:08.683393536,Potato,Sandy Soil,Flowering,16,32,59.0,1
2025-11-18 07:59:47.175713792,Potato,Sandy Soil,Flowering,17,33,56.0,1
2025-11-18 08:05:18.990122240,Potato,Sandy Soil,Flowering,18,34,53.0,1
2025-11-18 08:08:40.724182272,Potato,Sandy Soil,Flowering,19,35,50.0,1
2025-11-18 08:10:47.753125888,Potato,Sandy Soil,Flowering,20,36,47.0,1
2025-11-18 08:16:31.762466304,Potato,Sandy Soil,Flowering,21,37,44.0,1
2025-11-18 08:23:19.419950592,Potato,Sandy Soil,Flowering,22,38,41.0,1
2025-11-18 08:30:11.782737664,Potato,Sandy Soil,Flowering,23,39,38.0,1
2025-11-18 08:34:52.776526080,Potato,Sandy Soil,Flowering,24,40,35.0,1
2025-11-18 08:53:03.058149888,Potato,Sandy Soil,Flowering,25,41,32.0,1
2025-11-18 08:53:07.581406976,Potato,Sandy Soil,Flowering,26,42,29.0,1
2025-11-18 08:53:49.401224192,Potato,Sandy Soil,Flowering,27,43,26.0,1
2025-11-18 09:03:44.816878592,Potato,Sandy Soil,Flowering,28,44,23.0,1
2025-11-18 09:19:28.267225344,Potato,Sandy Soil,Flowering,29,45,20.0,1
2025-11-18 10:00:05.481224960,Potato,Sandy Soil,Flowering,30,46,17.0,1
2025-11-18 10:27:13.910988800,Potato,Sandy Soil,Flowering,31,25,80.0,1
2025-11-18 10:34:40.142640896,Potato,Sandy Soil,Flowering,32,26,77.0,1
2025-11-18 10:35:14.968001024,Potato,Sandy Soil,Flowering,33,27,74.0,1
2025-11-18 10:57:56.643131392,Potato,Sandy Soil,Flowering,34,28,71.0,1
2025-11-18 11:30:57.715591936,Potato,Sandy Soil,Flowering,35,29,68.0,1
2025-11-18 11:38:16.702841088,Potato,Sandy Soil,Flowering,36,30,65.0,1
2025-11-18 11:55:03.058337280,Potato,Sandy Soil,Flowering,37,31,62.0,1
2025-11-18 12:11:49.166111232,Potato,Sandy Soil,Flowering,38,32,59.0,1
2025-11-18 12:26:02.463235840,Potato,Sandy Soil,Flowering,39,33,56.0,1
2025-11-18 12:48:18.843046144,Potato,Sandy Soil,Flowering,40,34,53.0,1
2025-11-18 13:05:04.990227456,Potato,Sandy Soil,Flowering,41,35,50.0,1
2025-11-18 13:28:44.490402048,Potato,Sandy Soil,Flowering,42,36,47.0,1
2025-11-18 13:39:51.383261696,Potato,Sandy Soil,Flowering,43,37,44.0,1
2025-11-18 14:26:20.962886912,Potato,Sandy Soil,Flowering,44,38,41.0,1
2025-11-18 15:29:14.424971776,Potato,Sandy Soil,Flowering,45,39,38.0,1
2025-11-18 15:34:14.342206976,Potato,Sandy Soil,Flowering,46,40,35.0,1
2025-11-18 15:47:37.351971584,Potato,Sandy Soil,Flowering,47,41,32.0,1
2025-11-18 15:48:58.588420096,Potato,Sandy Soil,Flowering,48,42,29.0,1
2025-11-18 16:06:25.483033856,Potato,Sandy Soil,Flowering,49,43,26.0,1
2025-11-18 16:50:58.796301824,Potato,Sandy Soil,Flowering,50,44,23.0,1
2025-11-18 16:56:43.849019648,Potato,Sandy Soil,Flowering,51,45,20.0,1
2025-11-18 17:01:29.271942656,Potato,Sandy Soil,Flowering,52,46,17.0,1
2025-11-18 17:47:50.692579072,Potato,Sandy Soil,Flowering,53,25,80.0,1
2025-11-18 17:52:13.675546368,Potato,Sandy Soil,Flowering,54,26,77.0,1
2025-11-18 17:54:54.343803648,Potato,Sandy Soil,Flowering,55,27,74.0,1
2025-11-18 18:49:12.988048640,Potato,Sandy Soil,Flowering,56,28,71.0,1
2025-11-18 18:55:57.702846976,Potato,Sandy Soil,Flowering,57,29,68.0,1
2025-11-18 19:07:38.795475968,Potato,Sandy Soil,Flowering,58,30,65.0,1
2025-11-18 19:14:00.381637376,Potato,Sandy Soil,Flowering,59,31,62.0,1
2025-11-18 19:22:32.500957184,Potato,Sandy Soil,Flowering,60,32,59.0,2
2025-11-18 19:29:14.876527616,Potato,Sandy Soil,Flowering,61,33,56.0,2
2025-11-18 20:12:05.513812480,Potato,Sandy Soil,Flowering,62,34,53.0,2
2025-11-18 20:22:11.465928704,Potato,Sandy Soil,Flowering,63,35,50.0,2
2025-11-18 20:54:43.766303488,Potato,Sandy Soil,Flowering,64,36,47.0,2
2025-11-18 21:19:45.719268608,Potato,Sandy Soil,Flowering,65,37,44.0,2
2025-11-18 21:28:08.981898240,Potato,Sandy Soil,Flowering,66,38,41.0,2
2025-11-18 21:42:54.471527424,Potato,Sandy Soil,Flowering,67,39,38.0,2
2025-11-18 22:02:07.462717440,Potato,Sandy Soil,Flowering,68,40,35.0,2
2025-11-18 22:22:00.679218944,Potato,Sandy Soil,Flowering,69,41,32.0,2
2025-11-18 22:45:05.006826240,Potato,Sandy Soil,Flowering,70,42,29.0,2
2025-11-18 23:09:35.929841152,Potato,Sandy Soil,Flowering,71,43,26.0,0
2025-11-18 23:12:24.115009024,Potato,Sandy Soil,Flowering,72,44,23.0,0
2025-11-18 23:35:39.870295808,Potato,Sandy Soil,Flowering,73,45,20.0,0
2025-11-18 23:49:31.191674112,Potato,Sandy Soil,Flowering,74,46,17.0,0
2025-11-18 23:53:22.209355008,Potato,Sandy Soil,Flowering,75,25,80.0,0
2025-11-19 00:02:12.007291136,Potato,Sandy Soil,Flowering,76,26,77.0,0
2025-11-19 00:14:32.097644032,Potato,Sandy Soil,Flowering,77,27,74.0,0
2025-11-19 00:16:27.259317504,Potato,Sandy Soil,Flowering,78,28,71.0,0
2025-11-19 00:42:17.690084352,Potato,Sandy Soil,Flowering,79,29,68.0,0
2025-11-19 01:23:16.077788160,Potato,Sandy Soil,Flowering,80,30,65.0,0
2025-11-19 01:23:41.745026816,Potato,Sandy Soil,Flowering,81,31,62.0,0
2025-11-19 01:27:18.912151040,Potato,Sandy Soil,Flowering,82,32,59.0,0
2025-11-19 01:48:30.800625664,Potato,Sandy Soil,Flowering,83,33,56.0,0
2025-11-19 02:36:18.841046272,Potato,Sandy Soil,Flowering,84,34,53.0,0
2025-11-19 03:06:00.411907072,Potato,Sandy Soil,Flowering,85,35,50.0,0
2025-11-19 03:18:51.568178176,Potato,Sandy Soil,Flowering,86,36,47.0,0
2025-11-19 03:47:20.455548416,Potato,Sandy Soil,Flowering,87,37,44.0,0
2025-11-19 03:51:00.574025216,Potato,Sandy Soil,Flowering,88,38,41.0,0
2025-11-19 04:15:01.301880576,Potato,Sandy Soil,Flowering,89,39,38.0,0
2025-11-19 04:22:34.440186368,Potato,Sandy Soil,Flowering,90,40,35.0,0
2025-11-19 04:34:19.519455488,Potato,Sandy Soil,Flowering,91,41,32.0,0
2025-11-19 05:06:26.619868672,Potato,Sandy Soil,Flowering,92,42,29.0,0
2025-11-19 05:47:30.880996864,Potato,Sandy Soil,Flowering,93,43,26.0,0
2025-11-19 06:00:13.325859584,Potato,Sandy Soil,Flowering,94,44,23.0,0
2025-11-19 06:10:19.208870656,Potato,Sandy Soil,Flowering,95,45,20.0,0
2025-11-19 06:29:49.612144896,Potato,Sandy Soil,Flowering,96,46,17.0,0
2025-11-19 06:49:34.957855232,Potato,Sandy Soil,Flowering,97,25,81.0,0
2025-11-19 07:40:00.040374528,Potato,Sandy Soil,Flowering,98,26,79.0,0
2025-11-19 08:10:10.880740352,Potato,Sandy Soil,Flowering,99,27,76.0,0
2025-11-19 08:11:56.985804288,Potato,Sandy Soil,Flowering,100,28,73.0,0
